,Protein IDs,Fasta headers,diff,Intensity Pynd_5FC_Ub,Intensity Control_Ub
2291,['YMR314W'],"['>YMR314W PRE5 SGDID:S000004931, Chr XIII from 901709-902413, Genome Release 64-2-1, Verified ORF, Alpha 6 subunit of the 20S proteasome', 'protein abundance increases in response to DNA replication stress']",-2.875929166549767,21.092230649437518,23.968159815987285
2535,['YOL077C'],"['>YOL077C BRX1 SGDID:S000005437, Chr XV from 186723-185848, Genome Release 64-2-1, reverse complement, Verified ORF, Nucleolar protein', 'constituent of 66S pre-ribosomal particles', 'depletion leads to defects in rRNA processing and a block in the assembly of']",-2.8685108036873075,19.90146501662051,22.769975820307817
2174,['YMR056C'],"['>YMR056C AAC1 SGDID:S000004660, Chr XIII from 388244-387315, Genome Release 64-2-1, reverse complement, Verified ORF, Mitochondrial inner membrane ADP/ATP translocator', 'exchanges cytosolic ADP for mitochondrially synthesized ATP', 'phosphorylated', 'Aac1p is']",-2.848267152133211,19.156127527617485,22.004394679750696
2923,['YPR074C'],"['>YPR074C TKL1 SGDID:S000006278, Chr XVI from 694838-692796, Genome Release 64-2-1, reverse complement, Verified ORF, Transketolase', 'catalyzes conversion of xylulose-5-phosphate and ribose-5-phosphate to sedoheptulose-7-phosphate and glyceraldehyde-3-phosp']",-2.8358035539352713,25.72413764426914,28.55994119820441
664,['YDR174W'],"['>YDR174W HMO1 SGDID:S000002581, Chr IV from 812110-812850, Genome Release 64-2-1, Verified ORF, Chromatin associated high mobility group (HMG) family member', 'involved in compacting, bending, bridging and looping DNA', 'rDNA-binding component that regulates']",-2.83382004216449,18.776902047997776,21.610722090162266
743,['YDR363W-A'],"['>YDR363W-A SEM1 SGDID:S000007235, Chr IV from 1202128-1202397, Genome Release 64-2-1, Verified ORF, Component of lid subcomplex of 26S proteasome regulatory subunit', 'involved in mRNA export mediated by TREX-2 complex (Sac3p-Thp1p)', 'assumes different confo']",-2.815869683917974,21.310967731849754,24.126837415767728
2912,['YPR052C'],"['>YPR052C NHP6A SGDID:S000006256, Chr XVI from 665974-665693, Genome Release 64-2-1, reverse complement, Verified ORF, High-mobility group (HMG) protein', 'binds to and remodels nucleosomes', 'involved in recruiting FACT and other chromatin remodelling complex']",-2.806868894495217,19.016041086261076,21.822909980756293
327,['YBR196C'],"['>YBR196C PGI1 SGDID:S000000400, Chr II from 613900-612236, Genome Release 64-2-1, reverse complement, Verified ORF, Glycolytic enzyme phosphoglucose isomerase', 'catalyzes the interconversion of glucose-6-phosphate and fructose-6-phosphate', 'required for cel']",-2.799735200044026,26.525116559164633,29.32485175920866
470,['YDL061C'],"['>YDL061C RPS29B SGDID:S000002219, Chr IV from 340798-340628, Genome Release 64-2-1, reverse complement, Verified ORF, Protein component of the small (40S) ribosomal subunit', 'homologous to mammalian ribosomal protein S29 and bacterial S14', 'RPS29B has a par']",-2.794590647538307,20.173164724633715,22.96775537217202
2286,['YMR307W'],"['>YMR307W GAS1 SGDID:S000004924, Chr XIII from 887003-888682, Genome Release 64-2-1, Verified ORF, Beta-1,3-glucanosyltransferase', 'required for cell wall assembly and also has a role in transcriptional silencing', 'localizes to cell surface via a glycosylpho']",-2.7942481331182734,21.49726322127998,24.291511354398253
582,['YDR032C'],"['>YDR032C PST2 SGDID:S000002439, Chr IV from 504695-504099, Genome Release 64-2-1, reverse complement, Verified ORF, Protein with similarity to a family of flavodoxin-like proteins', 'induced by oxidative stress in a Yap1p dependent manner', 'the authentic, no']",-2.793281526465556,22.539644452748895,25.33292597921445
429,['YCR053W'],"['>YCR053W THR4 SGDID:S000000649, Chr III from 216697-218241, Genome Release 64-2-1, Verified ORF, Threonine synthase', 'conserved protein that catalyzes formation of threonine from O-phosphohomoserine', 'expression is regulated by the GCN4-mediated general ami']",-2.7921482226280823,23.667632197195985,26.459780419824067
1854,['YLL029W'],"['>YLL029W FRA1 SGDID:S000003952, Chr XII from 81461-83710, Genome Release 64-2-1, Verified ORF, Protein involved in negative regulation of iron regulon transcription', 'forms an iron independent complex with Fra2p, Grx3p, and Grx4p', 'cytosolic', 'mutant fails t']",-2.789143275533693,17.70333585467037,20.492479130204064
296,"['YPR080W', 'YBR118W']","['>YPR080W TEF1 SGDID:S000006284, Chr XVI from 700594-701970, Genome Release 64-2-1, Verified ORF, Translational elongation factor EF-1 alpha', 'also encoded by TEF2', 'functions in the binding reaction of aminoacyl-tRNA (AA-tRNA) to ribosomes', 'may also have a']",-2.7871278522471314,29.33438878908079,32.12151664132792
679,['YDR212W'],"['>YDR212W TCP1 SGDID:S000002620, Chr IV from 887232-888911, Genome Release 64-2-1, Verified ORF, Alpha subunit of chaperonin-containing T-complex', 'complex mediates protein folding in the cytosol', 'involved in actin cytoskeleton maintenance', 'overexpression i']",-2.776077931460751,21.23333178679031,24.00940971825106
1398,"['YHR183W', 'YGR256W']","['>YHR183W GND1 SGDID:S000001226, Chr VIII from 470960-472429, Genome Release 64-2-1, Verified ORF, 6-phosphogluconate dehydrogenase (decarboxylating)', 'catalyzes an NADPH regenerating reaction in the pentose phosphate pathway', 'required for growth on D-gluco']",-2.7588061054285653,23.417896799235947,26.176702904664513
2901,['YPR028W'],"['>YPR028W YOP1 SGDID:S000006232, Chr XVI from 623527-623577,623711-624202, Genome Release 64-2-1, Verified ORF, Membrane protein that interacts with Yip1p to mediate membrane traffic', 'interacts with Sey1p to maintain ER morphology', 'overexpression leads to']",-2.757349273712091,22.187190151445733,24.944539425157824
1688,['YKL029C'],"['>YKL029C MAE1 SGDID:S000001512, Chr XI from 384725-382716, Genome Release 64-2-1, reverse complement, Verified ORF, Mitochondrial malic enzyme', 'catalyzes the oxidative decarboxylation of malate to pyruvate, which is a key intermediate in sugar metabolism']",-2.7547849225679393,20.19231689772062,22.94710182028856
1749,['YKL157W'],"['>YKL157W APE2 SGDID:S000001640, Chr XI from 154991-155271,155655-158232, Genome Release 64-2-1, Verified ORF, Aminopeptidase yscII', 'may have a role in obtaining leucine from dipeptide substrates', 'APE2 has a paralog, AAP1, that arose from the whole genome']",-2.7540527020809087,21.2517643905903,24.005817092671208
1055,['YGL055W'],"['>YGL055W OLE1 SGDID:S000003023, Chr VII from 398628-400160, Genome Release 64-2-1, Verified ORF, Delta(9) fatty acid desaturase', 'required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria']",-2.752513767234529,20.47070255965885,23.22321632689338
570,['YDR002W'],"['>YDR002W YRB1 SGDID:S000002409, Chr IV from 453045-453650, Genome Release 64-2-1, Verified ORF, Ran GTPase binding protein', 'involved in nuclear protein import and RNA export, ubiquitin-mediated protein degradation during the cell cycle', 'shuttles between t']",-2.75213357499209,20.95269290935978,23.70482648435187
2065,"['YLR432W', 'YHR216W', 'YAR075W', 'YAR073W']","['>YLR432W IMD3 SGDID:S000004424, Chr XII from 1002557-1004128, Genome Release 64-2-1, Verified ORF, Inosine monophosphate dehydrogenase', 'catalyzes the rate-limiting step in the de novo synthesis of GTP', 'member of a four-gene family in S. cerevisiae, consti']",-2.7458745458862026,24.36131842012439,27.107192966010594
1639,['YJR077C'],"['>YJR077C MIR1 SGDID:S000003838, Chr X from 578190-577255, Genome Release 64-2-1, reverse complement, Verified ORF, Mitochondrial phosphate carrier', 'imports inorganic phosphate into mitochondria', 'functionally redundant with Pic2p but more abundant than Pic']",-2.7453256148593326,21.58247095896274,24.327796573822074
927,['YER110C'],"['>YER110C KAP123 SGDID:S000000912, Chr V from 382103-378762, Genome Release 64-2-1, reverse complement, Verified ORF, Karyopherin beta', 'mediates nuclear import of ribosomal proteins prior to assembly into ribosomes and import of histones H3 and H4', 'localiz']",-2.7441322741699565,23.598438754771568,26.342571028941524
2447,['YNL287W'],"['>YNL287W SEC21 SGDID:S000005231, Chr XIV from 91994-94801, Genome Release 64-2-1, Verified ORF, Gamma subunit of coatomer', 'coatomer is a heptameric protein complex that together with Arf1p forms the COPI coat', 'involved in ER to Golgi transport of selectiv']",-2.7419296182035353,21.669904073175104,24.41183369137864
456,['YDL029W'],"['>YDL029W ARP2 SGDID:S000002187, Chr IV from 399340-399361,399485-400638, Genome Release 64-2-1, Verified ORF, Essential component of the Arp2/3 complex', 'Arp2/3 is a highly conserved actin nucleation center required for the motility and integrity of actin']",-2.732455209445561,20.344187528316105,23.076642737761667
1898,['YLR075W'],"['>YLR075W RPL10 SGDID:S000004065, Chr XII from 282927-283592, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L10', 'responsible for joining the 40S and 60S subunits', 'regulates translation initiation', 'similar to members of the QM gene fami']",-2.717048006053119,26.160637305290493,28.877685311343612
721,['YDR321W'],"['>YDR321W ASP1 SGDID:S000002729, Chr IV from 1108702-1109847, Genome Release 64-2-1, Verified ORF, Cytosolic L-asparaginase, involved in asparagine catabolism', 'catalyzes hydrolysis of L-asparagine to aspartic acid and ammonia, has an important role in ther']",-2.6829705342721795,19.453865417286504,22.136835951558684
2726,['YOR298C-A'],"['>YOR298C-A MBF1 SGDID:S000007253, Chr XV from 877685-877230, Genome Release 64-2-1, reverse complement, Verified ORF, Transcriptional coactivator', 'bridges the DNA-binding region of Gcn4p and TATA-binding protein Spt15p', 'suppressor of frameshift mutations', '']",-2.681707888581915,22.54745564324023,25.229163531822145
1637,['YJR075W'],"['>YJR075W HOC1 SGDID:S000003836, Chr X from 573981-575171, Genome Release 64-2-1, Verified ORF, Alpha-1,6-mannosyltransferase', 'involved in cell wall mannan biosynthesis', 'subunit of a Golgi-localized complex that also contains Anp1p, Mnn9p, Mnn11p, and Mnn1']",-2.6676389585442486,17.202659530029027,19.870298488573276
2233,['YMR196W'],"['>YMR196W YMR196W SGDID:S000004809, Chr XIII from 655076-658342, Genome Release 64-2-1, Uncharacterized ORF, Putative protein of unknown function', 'green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm', 'YMR196W is not an essential gene']",-2.663390998367756,17.554349022063438,20.217740020431194
2578,['YOR014W'],"['>YOR014W RTS1 SGDID:S000005540, Chr XV from 357674-359947, Genome Release 64-2-1, Verified ORF, B-type regulatory subunit of protein phosphatase 2A (PP2A)', 'Rts1p and Cdc55p are alternative regulatory subunits for PP2A catalytic subunits, Pph21p and Pph22p']",-2.6630070095215252,19.785963247077277,22.448970256598802
1811,['YKR062W'],"['>YKR062W TFA2 SGDID:S000001770, Chr XI from 559666-560652, Genome Release 64-2-1, Verified ORF, TFIIE small subunit', 'involved in RNA polymerase II transcription initiation']",-2.6610447358923786,18.257553583980776,20.918598319873155
1416,['YIL022W'],"['>YIL022W TIM44 SGDID:S000001284, Chr IX from 311165-312460, Genome Release 64-2-1, Verified ORF, Essential component of the TIM23 complex', 'tethers the import motor and regulatory factors (PAM complex) to the translocation channel (Tim23p-Tim17p core compl']",-2.64812711073105,22.457887827141317,25.106014937872366
271,['YBR078W'],"['>YBR078W ECM33 SGDID:S000000282, Chr II from 393123-393180,393511-394742, Genome Release 64-2-1, Verified ORF, GPI-anchored protein of unknown function', 'possible role in apical bud growth', 'GPI-anchoring on the plasma membrane crucial to function', 'phosphor']",-2.644033941843727,22.893414118499432,25.53744806034316
1310,['YHR020W'],"['>YHR020W YHR020W SGDID:S000001062, Chr VIII from 143996-146062, Genome Release 64-2-1, Verified ORF, Prolyl-tRNA synthetase', 'N-terminal domain shows weak homology to prokaryotic posttransfer editing domain, but does not possess posttransfer editing activi']",-2.6432580358162916,23.7180603843081,26.36131842012439
189,"['YBL030C', 'YBR085W']","['>YBL030C PET9 SGDID:S000000126, Chr II from 163997-163041, Genome Release 64-2-1, reverse complement, Verified ORF, Major ADP/ATP carrier of the mitochondrial inner membrane', 'exchanges cytosolic ADP for mitochondrially synthesized ATP', 'also imports heme a']",-2.6364289531648453,22.464583639087138,25.101012592251983
836,['YEL021W'],"['>YEL021W URA3 SGDID:S000000747, Chr V from 116167-116970, Genome Release 64-2-1, Verified ORF, Orotidine-5-phosphate (OMP) decarboxylase', 'catalyzes the sixth enzymatic step in the de novo biosynthesis of pyrimidines, converting OMP into uridine monophosp']",-2.6278707237524763,25.773868621838236,28.401739345590713
397,['YCL050C'],"['>YCL050C APA1 SGDID:S000000555, Chr III from 38801-37836, Genome Release 64-2-1, reverse complement, Verified ORF, AP4A phosphorylase', 'bifunctional diadenosine 5,5-P1,P4-tetraphosphate phosphorylase and ADP sulfurylase involved in catabolism of bis(5']",-2.6016130091634615,21.623326044365466,24.224939053528928
2184,['YMR083W'],"['>YMR083W ADH3 SGDID:S000004688, Chr XIII from 434788-435915, Genome Release 64-2-1, Verified ORF, Mitochondrial alcohol dehydrogenase isozyme III', 'involved in the shuttling of mitochondrial NADH to the cytosol under anaerobic conditions and ethanol produc']",-2.600482711267837,19.36241047065609,21.962893181923928
1003,['YFR010W'],"['>YFR010W UBP6 SGDID:S000001906, Chr VI from 165067-166566, Genome Release 64-2-1, Verified ORF, Ubiquitin-specific protease', 'situated in the base subcomplex of the 26S proteasome, releases free ubiquitin from branched polyubiquitin chains', 'negatively regu']",-2.5912550943414097,18.86933478451263,21.46058987885404
2468,['YNR001C'],"['>YNR001C CIT1 SGDID:S000005284, Chr XIV from 631061-629622, Genome Release 64-2-1, reverse complement, Verified ORF, Citrate synthase', 'catalyzes the condensation of acetyl coenzyme A and oxaloacetate to form citrate', 'the rate-limiting enzyme of the TCA cy']",-2.58870395553177,21.327453964154863,23.916157919686633
2148,['YML130C'],"['>YML130C ERO1 SGDID:S000004599, Chr XIII from 13174-11483, Genome Release 64-2-1, reverse complement, Verified ORF, Thiol oxidase required for oxidative protein folding in the ER', 'essential for maintaining proper redox balance in ER', 'feedback regulation o']",-2.5793513236110037,17.21769269490376,19.797044018514764
2562,['YOL139C'],"['>YOL139C CDC33 SGDID:S000005499, Chr XV from 61024-60383, Genome Release 64-2-1, reverse complement, Verified ORF, mRNA cap binding protein and translation initiation factor eIF4E', 'the eIF4E-cap complex is responsible for mediating cap-dependent mRNA tran']",-2.576555631065368,22.546772966963356,25.123328598028724
2764,['YPL009C'],"['>YPL009C RQC2 SGDID:S000005930, Chr XVI from 538936-535820, Genome Release 64-2-1, reverse complement, Verified ORF, Component of RQC, which mediates nascent chain degradation', 'RQC (ribosome quality control complex) is a ribosome-bound complex required fo']",-2.573169514118586,19.526174443366404,22.09934395748499
1511,['YJL012C'],"['>YJL012C VTC4 SGDID:S000003549, Chr X from 413399-411234, Genome Release 64-2-1, reverse complement, Verified ORF, Vacuolar membrane polyphosphate polymerase', 'subunit of the vacuolar transporter chaperone (VTC) complex involved in synthesis and transfer o']",-2.559183007256049,17.671278443122286,20.230461450378336
1965,['YLR229C'],"['>YLR229C CDC42 SGDID:S000004219, Chr XII from 604787-604212, Genome Release 64-2-1, reverse complement, Verified ORF, Small rho-like GTPase', 'essential for establishment and maintenance of cell polarity', 'plays a role late in cell fusion via activation of k']",-2.5352359296972367,18.592624925339166,21.127860855036403
2281,['YMR296C'],"['>YMR296C LCB1 SGDID:S000004911, Chr XIII from 860891-859215, Genome Release 64-2-1, reverse complement, Verified ORF, Component of serine palmitoyltransferase', 'responsible along with Lcb2p for the first committed step in sphingolipid synthesis, which is t']",-2.5327883233217783,19.201965943878292,21.73475426720007
2075,['YLR452C'],"['>YLR452C SST2 SGDID:S000004444, Chr XII from 1041366-1039270, Genome Release 64-2-1, reverse complement, Verified ORF, GTPase-activating protein for Gpa1p', 'regulates desensitization to alpha factor pheromone', 'also required to prevent receptor-independent']",-2.514035136055039,19.93013959377403,22.44417472982907
2879,['YPL260W'],"['>YPL260W YPL260W SGDID:S000006181, Chr XVI from 49303-50958, Genome Release 64-2-1, Verified ORF, Putative substrate of cAMP-dependent protein kinase (PKA)', 'green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus', 'YPL260W is']",-2.510170895749809,19.061972330982215,21.572143226732024
1893,['YLR060W'],"['>YLR060W FRS1 SGDID:S000004050, Chr XII from 260979-262766, Genome Release 64-2-1, Verified ORF, Beta subunit of cytoplasmic phenylalanyl-tRNA synthetase', 'forms a tetramer with Frs2p to generate active enzyme', 'able to hydrolyze mis-aminoacylated tRNA-Phe,']",-2.509368051408927,22.13611623902241,24.645484290431337
965,['YER177W'],"['>YER177W BMH1 SGDID:S000000979, Chr V from 545611-546414, Genome Release 64-2-1, Verified ORF, 14-3-3 protein, major isoform', 'controls proteome at post-transcriptional level, binds proteins and DNA, involved in regulation of exocytosis, vesicle transport,']",-2.5087186381543987,24.53575853079919,27.044477168953588
976,['YFL014W'],"['>YFL014W HSP12 SGDID:S000001880, Chr VI from 107256-107585, Genome Release 64-2-1, Verified ORF, Plasma membrane protein involved in maintaining membrane organization', 'involved in maintaining organization during stress conditions', 'induced by heat shock, o']",-2.5040417012294505,22.455255971669764,24.959297672899215
1972,['YLR249W'],"['>YLR249W YEF3 SGDID:S000004239, Chr XII from 636780-639914, Genome Release 64-2-1, Verified ORF, Translation elongation factor 3', 'contains two ABC cassettes', 'binds and hydrolyzes ATP', 'YEF3 has a paralog, HEF3, that arose from the whole genome duplication']",-2.5007355255285724,28.10978523146706,30.610520756995633
1876,['YLR025W'],"['>YLR025W SNF7 SGDID:S000004015, Chr XII from 194452-195174, Genome Release 64-2-1, Verified ORF, One of four subunits of the ESCRT-III complex', 'involved in the sorting of transmembrane proteins into the multivesicular body (MVB) pathway', 'recruited from th']",-2.4880706484969863,17.409308058352767,19.897378706849754
2190,['YMR099C'],"['>YMR099C YMR099C SGDID:S000004705, Chr XIII from 464827-463934, Genome Release 64-2-1, reverse complement, Verified ORF, Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase)', 'likely involved in carbohydrate metabolism', 'GFP-fusion protein locali']",-2.4864775549190234,20.94563815182583,23.432115706744852
517,['YDL137W'],"['>YDL137W ARF2 SGDID:S000002296, Chr IV from 216529-217074, Genome Release 64-2-1, Verified ORF, ADP-ribosylation factor', 'GTPase of the Ras superfamily involved in regulation of coated formation vesicles in intracellular trafficking within the Golgi', 'ARF2']",-2.4790424899031116,22.70102296538045,25.18006545528356
1258,['YGR254W'],"['>YGR254W ENO1 SGDID:S000003486, Chr VII from 1000927-1002240, Genome Release 64-2-1, Verified ORF, Enolase I, a phosphopyruvate hydratase', 'catalyzes conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during']",-2.4735587069090634,25.207208892476057,27.68076759938512
413,['YCR012W'],"['>YCR012W PGK1 SGDID:S000000605, Chr III from 137746-138996, Genome Release 64-2-1, Verified ORF, 3-phosphoglycerate kinase', 'catalyzes transfer of high-energy phosphoryl groups from the acyl phosphate of 1,3-bisphosphoglycerate to ADP to produce ATP', 'key e']",-2.4691119419382943,28.067380443428398,30.536492385366692
2312,['YNL044W'],"['>YNL044W YIP3 SGDID:S000004989, Chr XIV from 545268-545291,545371-545877, Genome Release 64-2-1, Verified ORF, Protein localized to COPII vesicles', 'proposed to be involved in ER to Golgi transport', 'interacts with members of the Rab GTPase family and Yip1p']",-2.4629863380191317,22.260031676418812,24.723018014437944
2310,['YNL039W'],"['>YNL039W BDP1 SGDID:S000004984, Chr XIV from 555048-556832, Genome Release 64-2-1, Verified ORF, Essential subunit of RNA polymerase III transcription factor (TFIIIB)', 'TFIIIB is involved in transcription of genes encoding tRNAs, 5S rRNA, U6 snRNA, and oth']",-2.4565829032320465,19.97098775245757,22.427570655689617
485,['YDL086W'],"['>YDL086W YDL086W SGDID:S000002244, Chr IV from 301413-302234, Genome Release 64-2-1, Uncharacterized ORF, Putative carboxymethylenebutenolidase', 'the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies', 'YDL0']",-2.456537777351251,18.86305496778538,21.31959274513663
2653,['YOR164C'],"['>YOR164C GET4 SGDID:S000005690, Chr XV from 644332-643394, Genome Release 64-2-1, reverse complement, Verified ORF, Protein involved in inserting tail-anchored proteins into ER membranes', 'forms a complex with Mdy2p', 'highly conserved across species and hom']",-2.4521650537628474,17.63126233228833,20.083427386051177
1250,['YGR240C'],"['>YGR240C PFK1 SGDID:S000003472, Chr VII from 973734-970771, Genome Release 64-2-1, reverse complement, Verified ORF, Alpha subunit of heterooctameric phosphofructokinase', 'involved in glycolysis, indispensable for anaerobic growth, activated by fructose-2,']",-2.429747629211242,25.686349201230108,28.11609683044135
1100,['YGL167C'],"['>YGL167C PMR1 SGDID:S000003135, Chr VII from 190468-187616, Genome Release 64-2-1, reverse complement, Verified ORF, High affinity Ca2+/Mn2+ P-type ATPase', 'required for Ca2+ and Mn2+ transport into Golgi', 'involved in Ca2+ dependent protein sorting and pro']",-2.4185371523712575,20.31528668395995,22.733823836331208
632,['YDR127W'],"['>YDR127W ARO1 SGDID:S000002534, Chr IV from 704484-709250, Genome Release 64-2-1, Verified ORF, Pentafunctional arom protein', 'catalyzes steps 2 through 6 in the biosynthesis of chorismate, which is a precursor to aromatic amino acids']",-2.4176442604227972,22.904591994461047,25.322236254883844
1777,['YKL211C'],"['>YKL211C TRP3 SGDID:S000001694, Chr XI from 38153-36699, Genome Release 64-2-1, reverse complement, Verified ORF, Indole-3-glycerol-phosphate synthase', 'forms bifunctional hetero-oligomeric anthranilate synthase:indole-3-glycerol phosphate synthase enzyme']",-2.394218009344282,21.5584749000155,23.952692909359783
490,['YDL097C'],"['>YDL097C RPN6 SGDID:S000002255, Chr IV from 286695-285391, Genome Release 64-2-1, reverse complement, Verified ORF, Essential, non-ATPase regulatory subunit of the 26S proteasome lid', 'required for the assembly and activity of the 26S proteasome', 'the human']",-2.3926069577319247,18.89870765849772,21.291314616229645
2155,['YMR012W'],"['>YMR012W CLU1 SGDID:S000004614, Chr XIII from 291134-294967, Genome Release 64-2-1, Verified ORF, Subunit of the eukaryotic translation initiation factor 3 (eIF3)', 'component of unknown function', 'deletion causes defects in mitochondrial organization but no']",-2.385158403117135,23.965696226857506,26.35085462997464
1454,['YIL109C'],"['>YIL109C SEC24 SGDID:S000001371, Chr IX from 160165-157385, Genome Release 64-2-1, reverse complement, Verified ORF, Component of the Sec23p-Sec24p heterodimer of the COPII vesicle coat', 'required for cargo selection during vesicle formation in ER to Golgi']",-2.371864173880958,20.427877514148904,22.79974168802986
166,"['YPR137C-A', 'YDR261C-C', 'YAR010C']","['>YPR137C-A YPR137C-A SGDID:S000007359, Chr XVI from 810269-808947, Genome Release 64-2-1, reverse complement, transposable_element_gene, Retrotransposon TYA Gag gene co-transcribed with TYB Pol', 'translated as TYA or TYA-TYB polyprotein', 'Gag is a nucleocap']",-2.362528507351886,22.686028542949654,25.04855705030154
1705,['YKL067W'],"['>YKL067W YNK1 SGDID:S000001550, Chr XI from 314812-315273, Genome Release 64-2-1, Verified ORF, Nucleoside diphosphate kinase', 'catalyzes the transfer of gamma phosphates from nucleoside triphosphates, usually ATP, to nucleoside diphosphates by a mechanism']",-2.3603963745854273,21.88833152319175,24.248727897777176
2863,['YPL226W'],"['>YPL226W NEW1 SGDID:S000006147, Chr XVI from 121767-125357, Genome Release 64-2-1, Verified ORF, ATP binding cassette protein', 'cosediments with polysomes and is required for biogenesis of the small ribosomal subunit', 'Asn/Gln-rich rich region supports [NU+']",-2.3512251057907,21.491843312394582,23.843068418185283
2636,['YOR124C'],"['>YOR124C UBP2 SGDID:S000005650, Chr XV from 558642-554824, Genome Release 64-2-1, reverse complement, Verified ORF, Ubiquitin-specific protease', 'removes ubiquitin from ubiquitinated proteins', 'deubiquitinates Rsp5p and is required for MVB sorting of membra']",-2.349731904751266,18.234162532413674,20.58389443716494
1225,['YGR194C'],"['>YGR194C XKS1 SGDID:S000003426, Chr VII from 887875-886073, Genome Release 64-2-1, reverse complement, Verified ORF, Xylulokinase', 'converts D-xylulose and ATP to xylulose 5-phosphate and ADP', 'rate limiting step in fermentation of xylulose', 'required for xy']",-2.3455449106506556,18.12555473014767,20.471099640798325
1712,['YKL080W'],"['>YKL080W VMA5 SGDID:S000001563, Chr XI from 285030-286208, Genome Release 64-2-1, Verified ORF, Subunit C of the V1 peripheral membrane domain of V-ATPase', 'part of the electrogenic proton pump found throughout the endomembrane system', 'required for the V1']",-2.3415832057080728,22.084400974013597,24.42598417972167
509,['YDL126C'],"['>YDL126C CDC48 SGDID:S000002284, Chr IV from 238664-236157, Genome Release 64-2-1, reverse complement, Verified ORF, AAA ATPase', 'subunit of polyubiquitin-selective segregase complex involved in ERAD, cell wall integrity during heat stress, mitotic spindle']",-2.341149484582477,23.703348529402444,26.04449801398492
1986,['YLR276C'],"['>YLR276C DBP9 SGDID:S000004266, Chr XII from 696830-695046, Genome Release 64-2-1, reverse complement, Verified ORF, DEAD-box protein required for 27S rRNA processing', 'exhibits DNA, RNA and DNA/RNA helicase activities', 'ATPase activity shows preference for']",-2.3402853644849877,18.560295512355502,20.90058087684049
2867,['YPL232W'],"['>YPL232W SSO1 SGDID:S000006153, Chr XVI from 107275-108147, Genome Release 64-2-1, Verified ORF, Plasma membrane t-SNARE', 'involved in fusion of secretory vesicles at the plasma membrane and in vesicle fusion during sporulation', 'forms a complex with Sec9p']",-2.3375768123073755,19.726371182069666,22.063947994377042
579,['YDR019C'],"['>YDR019C GCV1 SGDID:S000002426, Chr IV from 485365-484163, Genome Release 64-2-1, reverse complement, Verified ORF, T subunit of the mitochondrial glycine decarboxylase complex', 'glycine decarboxylase is required for the catabolism of glycine to 5,10-methy']",-2.3282827801747423,20.649305303321654,22.977588083496396
904,['YER073W'],"['>YER073W ALD5 SGDID:S000000875, Chr V from 304030-305592, Genome Release 64-2-1, Verified ORF, Mitochondrial aldehyde dehydrogenase', 'involved in regulation or biosynthesis of electron transport chain components and acetate formation', 'activated by K+', 'util']",-2.3277723667326953,19.277759599123243,21.60553196585594
2880,['YPL262W'],"['>YPL262W FUM1 SGDID:S000006183, Chr XVI from 47336-48802, Genome Release 64-2-1, Verified ORF, Fumarase', 'converts fumaric acid to L-malic acid in the TCA cycle', 'cytosolic and mitochondrial distribution determined by the N-terminal targeting sequence, prot']",-2.327311882431502,21.11648357340663,23.44379545583813
1229,['YGR200C'],"['>YGR200C ELP2 SGDID:S000003432, Chr VII from 902270-899904, Genome Release 64-2-1, reverse complement, Verified ORF, Subunit of Elongator complex', 'Elongator is required for modification of wobble nucleosides in tRNA', 'target of Kluyveromyces lactis zymocin']",-2.3255697334407586,19.178888504303995,21.504458237744753
173,['YBL002W'],"['>YBL002W HTB2 SGDID:S000000098, Chr II from 236492-236887, Genome Release 64-2-1, Verified ORF, Histone H2B', 'core histone protein required for chromatin assembly and chromosome function', 'nearly identical to HTB1', 'Rad6p-Bre1p-Lge1p mediated ubiquitination']",-2.317863861229551,25.272273249390718,27.59013711062027
2302,['YNL015W'],"['>YNL015W PBI2 SGDID:S000004960, Chr XIV from 605384-605611, Genome Release 64-2-1, Verified ORF, Cytosolic inhibitor of vacuolar proteinase B (PRB1)', 'required for efficient vacuole inheritance', 'with thioredoxin forms protein complex LMA1, which assists in']",-2.314117857160568,21.827995434119117,24.142113291279685
2797,['YPL079W'],"['>YPL079W RPL21B SGDID:S000006000, Chr XVI from 406636-406646,407068-407539, Genome Release 64-2-1, Verified ORF, Ribosomal 60S subunit protein L21B', 'homologous to mammalian ribosomal protein L21, no bacterial homolog', 'RPL21B has a paralog, RPL21A, that ar']",-2.3093702415565396,23.36452797660028,25.67389821815682
1583,['YJL167W'],"['>YJL167W ERG20 SGDID:S000003703, Chr X from 105014-106072, Genome Release 64-2-1, Verified ORF, Farnesyl pyrophosphate synthetase', 'has both dimethylallyltranstransferase and geranyltranstransferase activities', 'catalyzes the formation of C15 farnesyl pyrop']",-2.294017545628307,22.44103639929182,24.73505394492013
